,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
503,503,kolkata,0,Petrol,SUV,"11,000",Manual,1,1st Owner,Maruti,Maruti Brezza,2022,9186,Zxi Plus DT BSVI,₹ 11.99 Lakh,,,,Trending Car!,High chances of sale in next 6 days,503,Dec 2022,Comprehensive,Petrol,5 Seats,"11,000 Kms",WB18,First Owner,1462 cc,Manual,2022.0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,503,,16,,328,Silver,,1462,,1462 CC,K15C Smart Hybrid,Ventilated Disc,,,5-Speed,,,1685,1195,3995,101.65bhp,136.8Nm@4400rpm,19.89 kmpl,5,4.0,Drum,,5,5,Electric,,,136.8Nm,,,"Tubeless, Radial",,4.0,2500,16,1790,,503
504,504,kolkata,0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2010,1586,Sportz 1.2,₹ 1.70 Lakh,,,,Trending Car!,High chances of sale in next 6 days,504,2010,Third Party insurance,Petrol,5 Seats,"30,000 Kms",WB06,First Owner,1197 cc,Manual,2010.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,504,,13,71 x 75.6 mm,,Others,10.5:1,1197,FWD,1197 CC,DOHC Engine,Ventilated Disc,1400mm,MPFI,5 Speed,,,1550mm,960,3585mm,78.9bhp,111.8Nm@4000rpm,20.36 kmpl,4,4.0,Drum,1385mm,5,5,Power,No,,111.8Nm,No,,"Tubeless,Radial",DOHC,4.0,2380mm,13,1595mm,,504
505,505,kolkata,0,Diesel,SUV,"35,500",Manual,1,1st Owner,Nissan,Nissan Terrano,2013,3359,XL 85 PS,₹ 3.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,505,Oct 2013,Comprehensive,Diesel,5 Seats,"35,500 Kms",WB02,First Owner,1461 cc,Manual,2013.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,505,14 Seconds,,,475-litres,Grey,,1461,FWD,1461 CC,K9K Diesel Engine,Disc,1560mm,CRDi,5 Speed,1764kg,,1671mm,1310,4331mm,83.8bhp,200Nm@1900rpm,20.45 kmpl,5,4.0,Drum,1567mm,5,5,Power,No,156 Kmph,200Nm,Yes,5.2 metres,Tubeless Tyres,DOHC,4.0,2673mm,,2000mm,,505
506,506,kolkata,0,Petrol,Hatchback,"10,000",Automatic,1,1st Owner,Maruti,Maruti Swift,2019,6325,AMT VXI BSIV,₹ 5.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,506,2019,Third Party insurance,Petrol,5 Seats,"10,000 Kms",WB24,First Owner,1197 cc,Automatic,2019.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,506,,,73 x 72 mm,268,Others,,1197,,1197 CC,VTVT Engine,Disc,1530mm,MPFi,5,1315kg,,1530mm,865Kg,3840mm,81.80bhp,113Nm@4200rpm,22 kmpl,5,4.0,Drum,1530mm,5,5,Power,No,,113Nm,No,4.8 Meters,Tubeless,,4.0,2450mm,,1735mm,,506
507,507,kolkata,0,Diesel,Hatchback,"43,000",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2017,5599,1.2 CRDi Sportz Option,₹ 3.85 Lakh,,,,Trending Car!,High chances of sale in next 6 days,507,Aug 2017,Comprehensive,Diesel,5 Seats,"43,000 Kms",WB02,Second Owner,1186 cc,Manual,2017.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,507,13.21 Seconds,,,256-liters,White,,1186,FWD,1186 CC,U2 CRDi  Diesel Engine,Disc,1479mm,CRDi,5 Speed,,,1520mm,1020,3765mm,73.97bhp,190.24nm@1750-2250rpm,24 kmpl,5,3.0,Drum,1493mm,5,5,Power,No,151.63 kmph,190.24nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,,1660mm,,507
508,508,kolkata,0,Cng,Hatchback,"34,144",Manual,1,1st Owner,Maruti,Maruti Wagon R,2021,7670,CNG LXI Opt,₹ 4.98 Lakh,,,,Trending Car!,High chances of sale in next 6 days,508,Feb 2022,Comprehensive,CNG,5 Seats,"34,144 Kms",WB16,First Owner,998 cc,Manual,2021.0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,18.6 Seconds,,73 x 79.5 mm,341 Litres,Silver,,998,FWD,998 CC,K10B Petrol Engine,Disc,,MPFI,5 Speed,1340kg,,1675 mm,905-910,3655 mm,58.33bhp,78Nm@3500rpm,32.52 kmpl,5,3.0,Drum,,5,5,Power,No,,78Nm,No,4.7 metres,Tubeless Tyres,DOHC,4.0,2435 mm,,1620 mm,,508
509,509,kolkata,0,Petrol,Hatchback,"6,669",Manual,1,1st Owner,Hyundai,Hyundai Grand i10 Nios,2021,7091,Sportz,₹ 6.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,509,Jun 2021,Third Party insurance,Petrol,5 Seats,"6,669 Kms",WB02,First Owner,1197 cc,Manual,2021.0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,509,,14,,,Blue,,1197,,1197 CC,1.2 Kappa petrol,Disc,,,5-Speed,,,1520,1160,3805mm,81.86bhp,113.8nm@4000rpm,20.7 kmpl,5,4.0,Drum,,5,5,Electric,,,113.8nm,No,,"Tubeless, Radial",,4.0,2450,14,1680,,509
510,510,kolkata,0,Petrol,Hatchback,"22,618",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2019,5604,1.2 Kappa Sportz BSIV,₹ 4.94 Lakh,,,,Trending Car!,High chances of sale in next 6 days,510,Mar 2019,Third Party insurance,Petrol,5 Seats,"22,618 Kms",WB24,First Owner,1197 cc,Manual,2019.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,510,12.9 Seconds,,,256,Orange,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1479mm,MPFI,5 Speed,,,1520mm,1120,3765mm,81.86bhp,113.75nm@4000rpm,18.9 kmpl,5,4.0,Drum,1493mm,5,5,Power,No,165 Kmph,113.75nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,,1660mm,,510
511,511,kolkata,0,Cng,Hatchback,"27,042",Manual,1,1st Owner,Maruti,Maruti Wagon R,2019,7583,CNG LXI,₹ 4.62 Lakh,,,,Trending Car!,High chances of sale in next 6 days,511,Mar 2020,Comprehensive,CNG,5 Seats,"27,042 Kms",WB52,First Owner,998 cc,Manual,2019.0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,18.6 Seconds,,73 x 79.5 mm,341 Litres,Blue,,998,FWD,998 CC,K10B Petrol Engine,Disc,,MPFI,5 Speed,1340kg,,1675 mm,905-910kg,3655 mm,58.33bhp,78Nm@3500rpm,32.52 kmpl,5,3.0,Drum,,5,5,Power,No,,78Nm,No,4.7 metres,"Tubeless Tyres, Radial",DOHC,4.0,2435 mm,,1620 mm,,511
512,512,kolkata,0,Petrol,SUV,"38,224",Manual,1,1st Owner,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,₹ 7.10 Lakh,,,,Trending Car!,High chances of sale in next 6 days,512,Oct 2016,Comprehensive,Petrol,5 Seats,"38,224 Kms",WB02,First Owner,1591 cc,Manual,2016.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,512,,17,,400-litres,Black,,1591,FWD,1591 CC,VTVT Petrol Engine,Disc,,MPFi,6 Speed,,,1630mm,1280,4270mm,121.3bhp,151Nm@4850rpm,13 kmpl,5,4.0,Drum,,5,5,Power,No,,151Nm,No,5.3 metres,Tubeless,DOHC,4.0,2590mm,17,1780mm,,512
513,513,kolkata,0,Petrol,Sedan,"23,379",Automatic,1,1st Owner,Honda,Honda City,2018,5630,i-VTEC CVT ZX,₹ 8.89 Lakh,,,,Trending Car!,High chances of sale in next 6 days,513,Mar 2018,Comprehensive,Petrol,5 Seats,"23,379 Kms",Wb06,First Owner,1497 cc,Automatic,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,513,11.90 Seconds,16,73.0 X 89.4 mm,510,Silver,10.3:1,1497,FWD,1497 CC,i VTEC Engine,Ventilated Disc,1475mm,PGM-Fi,CVT,1482kg,,1495mm,1107kg,4440mm,117.6bhp,145Nm@4600rpm,18 kmpl,4,4.0,Drum,1465mm,5,5,Power,No,178.55 kmph,145Nm,No,5.3 metres,"Tubeless,Radial",SOHC,4.0,2600mm,16,1695mm,,513
514,514,kolkata,0,Diesel,Sedan,"47,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz CLA,2018,5519,200 CDI Sport,₹ 20.99 Lakh,,,,Trending Car!,High chances of sale in next 6 days,514,May 2018,Comprehensive,Diesel,5 Seats,"47,000 Kms",WB02,First Owner,2143 cc,Automatic,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,514,9.8 Seconds,17,,470-litres,Silver,,2143,FWD,2143 CC,In Line Diesel Engine,Disc,1549mm,CRDi,7 Speed,2005kg,,1432mm,1570kg,4630mm,136bhp,300Nm@1600-3000rpm,17.9 kmpl,4,4.0,Disc,1547mm,5,5,Power,No,220 Kmph,300Nm,Yes,5.5 metres,"Tubeless,Radial",DOHC,4.0,2699mm,17,2032mm,,514
515,515,kolkata,0,Petrol,Hatchback,"21,388",Manual,1,1st Owner,Maruti,Maruti Alto 800,2019,7073,LXI,₹ 3.04 Lakh,,,,Trending Car!,High chances of sale in next 6 days,515,Dec 2019,Comprehensive,Petrol,5 Seats,"21,388 Kms",WB12,First Owner,796 cc,Manual,2019.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,515,,,,,Red,,796,,796 CC,F8D Petrol Engine,Disc,1295,,5 Speed,1185,,1475,755,3445,47.33bhp,69Nm@3500rpm,22.05 kmpl,5,3.0,Drum,1290,5,5,,,,69Nm,,4.6,Tubeless Tyres,,4.0,2360,,1515,,515
516,516,kolkata,0,Petrol,Hatchback,"23,005",Manual,1,1st Owner,Maruti,Maruti Wagon R,2015,4357,LXI BSIII,₹ 3.08 Lakh,,,,Trending Car!,High chances of sale in next 6 days,516,May 2015,Comprehensive,Petrol,5 Seats,"23,005 Kms",WB06,First Owner,998 cc,Manual,2015.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,,,,,Silver,,998,FWD,998 CC,K Series Petrol Engine,Ventilated Disc,1295mm,MPFI,5 Speed,1350kg,,1700mm,870kg,3595mm,67.1bhp,90Nm@3500rpm,18.9 kmpl,4,3.0,Drum,1290mm,5,5,Power,No,,90Nm,No,4.6metres,Tubeless Tyres,,4.0,2400mm,,1475mm,,516
517,517,kolkata,0,Petrol,Sedan,"7,308",Automatic,1,1st Owner,Hyundai,Hyundai Elantra,2021,7170,VTVT SX Option AT,₹ 15.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,517,Jul 2021,Comprehensive,Petrol,5 Seats,"7,308 Kms",WB08,First Owner,1999 cc,Automatic,2021.0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,517,,R16,,420,Black,,1999,FWD,1999 CC,Nu 2.0 MPi Petrol Engine,Disc,1555mm,MPFI,6 Speed,,,1465mm,1240,4620mm,150.19bhp,192Nm@4000rpm,14.62 kmpl,4,4.0,Disc,1564mm,5,5,Power,No,,192Nm,No,,"Tubeless,Radial",DOHC,4.0,2700mm,R16,1800mm,,517
518,518,kolkata,0,Diesel,Sedan,"90,000",Automatic,1,1st Owner,BMW,BMW 3 Series,2008,210,320d,₹ 5 Lakh,,,,Trending Car!,High chances of sale in next 6 days,518,2008,Third Party insurance,Diesel,5 Seats,"90,000 Kms",WB02,First Owner,1995 cc,Automatic,2008.0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,518,8.9 seconds,16,84 x 90 mm,460 litres,Green,16.0:1,1995,,1995 CC,In-Line Engine,Disc,1460mm,,6 Speed,1965kg,,1421mm,1445kg,4531mm,170 ,"34.7 @ 1,750-3,000 (kgm@rpm)",13.2 kmpl,4,4.0,Disc,1454mm,5,5,Power,No,216 kmph,34.7 ,Yes,,"Tubeless,Radial",,4.0,2760mm,16,1817mm,,518
519,519,kolkata,0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Chevrolet,Chevrolet Beat,2013,435,LS,₹ 1.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,519,2013,Third Party insurance,Petrol,5 Seats,"60,000 Kms",WB24,First Owner,1199 cc,Manual,2013.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,519,,14,,170-litres,Others,,1199,FWD,1199 CC,Smartech Engine,Disc,,MPFI,5 Speed,,,1520mm,950,3640mm,79.4bhp,108Nm@4400rpm,18.6 kmpl,5,4.0,Drum,,5,5,Power,No,,108Nm,No,4.85 metres ,"Tubeless,Radial",DOHC,4.0,2375mm,14,1595mm,,519
