,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
742,742,bangalore,0,Petrol,Hatchback,"47,127",Manual,2,2nd Owner,Hyundai,Hyundai i20,2015,1482,Asta 1.2,₹ 5.81 Lakh,₹ 6.29 Lakh,,,Trending Car!,High chances of sale in next 6 days,742,Oct 2015,Comprehensive,Petrol,5 Seats,"47,127 Kms",KA51,Second Owner,1197 cc,Manual,2015.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,742,13.2 Seconds,16,,295-litres,Silver,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1505mm,MPFI,5 Speed,,,1505mm,1066kg,3985mm,81.83bhp,114.7Nm@4000rpm,18.6 kmpl,5,4.0,Drum,1503mm,5,5,Power,No,170 Kmph,114.7Nm,No,5.2 metres,Tubeless,DOHC,4.0,2570mm,16,1734mm,,742
743,743,bangalore,0,Petrol,Hatchback,"47,038",Manual,1,1st Owner,Maruti,Maruti Swift,2017,4175,VXI Optional,₹ 5.82 Lakh,₹ 6.06 Lakh,,,Trending Car!,High chances of sale in next 6 days,743,Jul 2017,Comprehensive,Petrol,5 Seats,"47,038 Kms",KA41,First Owner,1197 cc,Manual,2017.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,743,12.6 Seconds,,73 X 71.5 mm,204-liters,Others,11.0:1,1197,FWD,1197 CC,K Series VVT Engine,Ventilated Disc,,MPFI,5 Speed,1315kg,,1530mm,865Kg,3840mm,81.80bhp,113Nm@4200rpm,20.4 kmpl,5,4.0,Drum,,5,5,Power,No,165 kmph,113Nm,No,4.8 metres,Tubeless Tyres,DOHC,4.0,2450mm,,1735mm,,743
744,744,bangalore,0,Petrol,Sedan,"1,20,000",Manual,3,3rd Owner,Honda,Honda City,2007,1290,GXi,₹ 1.85 Lakh,,,,Trending Car!,High chances of sale in next 6 days,744,2007,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",KA03,Third Owner,1497 cc,Manual,2007.0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,744,13.5 seconds,14,73.0 x 89.4 mm,500 litres,Others,10.5:1,1497,,1497 CC,In-Line Engine,Ventilated Disc,,PGM-FI (Programmed Fuel Injection),5 Speed,,,1495mm,1060kg,4390mm,78 ,"12.7 @ 2,700 (kgm@rpm)",17.7 kmpl,4,4.0,Drum,,5,5,Power,No,173 kmph,12.7 ,No,4.9 m,"Tubeless,Radial",iDSI,2.0,2450mm,14,1695mm,,744
745,745,bangalore,0,Petrol,Hatchback,"40,769",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2018,5602,1.2 Kappa Magna BSIV,₹ 5.31 Lakh,₹ 5.70 Lakh,,,Trending Car!,High chances of sale in next 6 days,745,Sept 2018,Third Party,Petrol,5 Seats,"40,769 Kms",KA03,First Owner,1197 cc,Manual,2018.0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,745,12.9 Seconds,,,256,Blue,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1479mm,MPFI,5 Speed,,,1520mm,1100,3765mm,81.86bhp,113.75nm@4000rpm,18.9 kmpl,5,4.0,Drum,1493mm,5,5,Power,No,165 Kmph,113.75nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,,1660mm,,745
746,746,bangalore,0,Petrol,Hatchback,"34,757",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2017,5607,1.2 Kappa Asta,₹ 5.58 Lakh,₹ 5.99 Lakh,,,Trending Car!,High chances of sale in next 6 days,746,Oct 2017,Comprehensive,Petrol,5 Seats,"34,757 Kms",KA05,First Owner,1197 cc,Manual,2017.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,746,12.9 Seconds,14,,256,Orange,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1479mm,MPFI,5 Speed,,,1520mm,1060,3765mm,81.86bhp,113.75nm@4000rpm,18.9 kmpl,5,4.0,Drum,1493mm,5,5,Power,No,165 Kmph,113.75nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,14,1660mm,,746
747,747,bangalore,0,Petrol,Hatchback,"1,00,000",Manual,3,3rd Owner,Hyundai,Hyundai Santro Xing,2006,1720,XO,₹ 1.55 Lakh,,,,Trending Car!,High chances of sale in next 6 days,747,2006,Third Party insurance,Petrol,5 Seats,"1,00,000 Kms",KA02,Third Owner,1086 cc,Manual,2006.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,,13,,,Others,,1086,,1086 CC,,,,,,,,,1070,,,,17 kmpl,5,4.0,,,5,5,Power,,,,,,"Tubeless,Radial",undefined,4.0,,13,,,747
748,748,bangalore,0,Petrol,Hatchback,"88,119",Automatic,2,2nd Owner,Hyundai,Hyundai Grand i10,2016,1523,Asta Option AT,₹ 5.08 Lakh,₹ 5.13 Lakh,,,Trending Car!,High chances of sale in next 6 days,748,Jul 2016,Comprehensive,Petrol,5 Seats,"88,119 Kms",KA05,Second Owner,1197 cc,Automatic,2016.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,748,12.9 Seconds,14,,256-liters,Blue,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1479mm,MPFI,4 Speed,,,1520mm,935kg,3765mm,82bhp,114Nm@4000rpm,18.9 kmpl,5,4.0,Drum,1493mm,5,5,Power,No,165 Kmph,114Nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,14,1660mm,,748
749,749,bangalore,0,Diesel,SUV,"1,20,000",Automatic,1,1st Owner,Toyota,Toyota Fortuner,2015,2259,4x4 AT,₹ 20.60 Lakh,,,,Trending Car!,High chances of sale in next 6 days,749,2015,Third Party insurance,Diesel,7 Seats,"1,20,000 Kms",KL60,First Owner,2982 cc,Automatic,2015.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,749,9.6 Seconds,17,,296-litres,Others,,2982,4WD,2982 CC,D-4D Diesel Engine,Ventilated Disc,1540mm,CRDi,5 Speed,2525kg,,1850mm,2000kg,4705mm,168.5bhp,360Nm@1400-3200rpm,12.55 kmpl,5,4.0,Drum,1540mm,7,7,Power,No,176 Kmph,360Nm,Yes,5.9 metres,"Tubeless,Radial",DOHC,4.0,2750mm,17,1840mm,,749
750,750,bangalore,0,Petrol,Hatchback,"57,176",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2017,5607,1.2 Kappa Asta,₹ 5.42 Lakh,₹ 5.48 Lakh,,,Trending Car!,High chances of sale in next 6 days,750,Jun 2017,Third Party,Petrol,5 Seats,"57,176 Kms",KA03,First Owner,1197 cc,Manual,2017.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,750,12.9 Seconds,14,,256,Orange,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1479mm,MPFI,5 Speed,,,1520mm,1060,3765mm,81.86bhp,113.75nm@4000rpm,18.9 kmpl,5,4.0,Drum,1493mm,5,5,Power,No,165 Kmph,113.75nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,14,1660mm,,750
751,751,bangalore,0,Petrol,Hatchback,"62,223",Manual,2,2nd Owner,Maruti,Maruti Swift,2015,10403,VXI,₹ 5.01 Lakh,₹ 5.15 Lakh,,,Trending Car!,High chances of sale in next 6 days,751,Dec 2015,Comprehensive,Petrol,5 Seats,"62,223 Kms",KA35,Second Owner,1197 cc,Manual,2015.0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,751,,,,268,Silver,,1197,,1197 CC,K Series Dual jet,Disc,1530,,5-Speed,1335,,1530,875-905,3845mm,88.50bhp,113Nm@4400rpm,22.38 kmpl,5,4.0,Drum,1530,5,5,Electric,,,113Nm,,4.8,"Radial, Tubeless",,4.0,2450,,1735,,751
752,752,bangalore,0,Petrol,MUV,"55,000",Manual,1,1st Owner,Maruti,Maruti Ertiga,2018,6697,VXI Petrol,₹ 8.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,752,Sept 2018,Third Party insurance,Petrol,7 Seats,"55,000 Kms",KA02,First Owner,1462 cc,Manual,2018.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,752,,,74 X 85 mm,209 litres,Grey,10.5:1,1462,2WD,1462 CC,K15 Smart Hybrid,Ventilated Disc,1510 mm,MPFI,5 Speed,1730 Kg,,1690 mm,1145 Kg,4395 mm,103bhp,138Nm@4400rpm,19.34 kmpl,5,4.0,Drum,1520 mm,7,7,Power,No,,138Nm,No,5.2 metres,"Tubeless,Radial",DOHC,4.0,2740 mm,,1735 mm,,752
753,753,bangalore,0,Diesel,SUV,"52,000",Manual,1,1st Owner,Mahindra,Mahindra Scorpio,2020,7766,S9,₹ 13.70 Lakh,,,,Trending Car!,High chances of sale in next 6 days,753,May 2020,Third Party insurance,Diesel,7 Seats,"52,000 Kms",KA02,First Owner,2179 cc,Manual,2020.0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,753,,,,,Black,,2179,,2179 CC,mHawk Diesel Engine,Ventilated Disc,,CRDi,6 Speed,2510,,1995,1795,4456,136.78bhp,319Nm@1800-2800rpm,,5,4.0,Drum,,7,7,,,,319Nm,Yes,5.4,"Radial, Tubeless",,4.0,2680,,1820,,753
754,754,bangalore,0,Petrol,Minivans,"63,251",Manual,1,1st Owner,Maruti,Maruti Eeco,2018,7345,5 Seater STD 2020-2022,₹ 4.85 Lakh,,,,Trending Car!,High chances of sale in next 6 days,754,Apr 2019,Comprehensive,Petrol,5 Seats,"63,251 Kms",KA04,First Owner,1196 cc,Manual,2018.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,,,,,Silver,,1196,,1196 CC,G12B,Disc,1280,,5 Speed,,,1825,940,3675,72.41bhp,98Nm@3000rpm,16.11 kmpl,5,4.0,Drum,1290,5,5,Manual,,,98Nm,,4.5,Tubeless,,4.0,2350,,1475,,754
755,755,bangalore,0,Petrol,Hatchback,"20,000",Manual,3,3rd Owner,Hyundai,Hyundai i10,2010,1568,Magna,₹ 3 Lakh,,,,Trending Car!,High chances of sale in next 6 days,755,2010,Third Party insurance,Petrol,5 Seats,"20,000 Kms",KA03,Third Owner,1197 cc,Manual,2010.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,755,,13,71 x 75.6 mm,,Red,10.5:1 ,1197,FWD,1197 CC,Kappa Petrol Engine,Ventilated Disc,1400mm,MPFI,5 Speed,,,1550mm,930,3585mm,78.9bhp,111.7Nm@4000rpm,20.36 kmpl,4,4.0,Drum,1385mm,5,5,Power,No,,111.7Nm,No,,"Tubeless,Radial",DOHC ,4.0,2380mm,13,1595mm,,755
756,756,bangalore,0,Diesel,Sedan,"60,000",Manual,3,3rd Owner,Chevrolet,Chevrolet Cruze,2009,477,LTZ,₹ 3.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,756,2009,Third Party insurance,Diesel,5 Seats,"60,000 Kms",KA02,Third Owner,1991 cc,Manual,2009.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,756,,16,,,White,,1991,,1991 CC,"4 Cylinder, VCDi",Disc,1544mm,CRDI,5 Speed,,,1477mm,1520kg,4597mm,147.9bhp,327Nm@2600rpm,18.3 kmpl,4,4.0,Disc,1558mm,5,5,Power,No,,327Nm,No,5.4m,"Tubeless,Radial",SOHC,4.0,2685mm,16,1788mm,,756
757,757,bangalore,0,Diesel,SUV,"20,000",Automatic,1,1st Owner,Citroen,Citroen C5 Aircross,2021,8678,Shine DualTone,₹ 32.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,757,2021,Third Party insurance,Diesel,5 Seats,"20,000 Kms",WB12,First Owner,1997 cc,Automatic,2021.0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,757,,18,,580,Blue,,1997,,1997 CC,DW10FC,Disc,1580mm,,8-Speed,,,1710mm,1530,4500mm,174.33,400Nm@2000rpm,18.6 kmpl,5,4.0,Disc,1610mm,5,5,Power,,,400Nm,,5.35m,Tubeless,,4.0,2730mm,18,2099mm,,757
758,758,bangalore,0,Petrol,Sedan,"80,000",Manual,2,2nd Owner,Ford,Ford Ikon,2004,1075,1.6 CLXI,"₹ 55,000 ",,,,Trending Car!,High chances of sale in next 6 days,758,2004,Third Party insurance,Petrol,5 Seats,"80,000 Kms",Second Owner,1597 cc,Manual,2004,,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,758,14.5 seconds,13,75.0 x 55.0 mm,400 litres,Silver,10.2:1,1597,FWD,1597 CC,In-Line Engine,Ventilated Disc,,SEFI,5 Speed,,,"1,379 mm",1120,"4,140 mm",92,130@2500(kgm@rpm),14.2 kmpl,4,4.0,Drum,,5,5,Power,No,157 kmph,130,No,4.9 m,"Tubeless,Radial",SOHC,2.0,"2,486 mm",13,"1,634 mm",,758
