,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
1068,1068,chennai,0,Petrol,Hatchback,"13,923",Automatic,1,1st Owner,Ford,Ford Figo,2021,8531,Titanium Plus AT,₹ 7.40 Lakh,₹ 8.02 Lakh,,,Trending Car!,High chances of sale in next 6 days,1068,Aug 2021,Comprehensive,Petrol,5 Seats,"13,923 Kms",TN07,First Owner,1194 cc,Automatic,2021.0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1068,,R15,,257,White,,1194,FWD,1194 CC,1.2 L Petrol Engine,Ventilated Disc,,,6 Speed,,,1525,1081-1094,3941,95.48bhp,119nm@4250rpm,16 kmpl,5,3.0,Drum,,5,5,Electric,,,119nm,,,Tubeless,,4.0,2490,R15,1704,,1068
1069,1069,chennai,0,Petrol,Hatchback,"58,263",Manual,1,1st Owner,Maruti,Maruti Celerio,2017,10357,ZXI,₹ 5.20 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1069,Dec 2017,Comprehensive,Petrol,5 Seats,"58,263 Kms",TN14,First Owner,998 cc,Manual,2017.0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1069,,,,313,Blue,,998,,998 CC,K10C,Ventilated Disc,1430,,5-Speed,1260,,1555,810,3695mm,65.71bhp,89Nm@3500rpm,25.24 kmpl,5,3.0,Drum,1440,5,5,Electric,,,89Nm,,,"Tubeless, Radial",,4.0,2435,,1655,,1069
1070,1070,chennai,0,Petrol,Minivans,"20,000",Manual,1,1st Owner,Maruti,Maruti Eeco,2021,7346,7 Seater STD 2020-2022,₹ 4.70 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1070,2021,Third Party insurance,Petrol,7 Seats,"20,000 Kms",First Owner,1196 cc,Manual,2021,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,,,,,Gray,,1196,,1196 CC,G12B,Disc,1280,,5 Speed,,,1825,940,3675,72.41bhp,98Nm@3000rpm,16.11 kmpl,5,4.0,Drum,1290,7,7,Manual,,,98Nm,,4.5,Tubeless,,4.0,2350,,1475,,1070
1071,1071,chennai,0,Diesel,Hatchback,"80,000",Manual,3,3rd Owner,Maruti,Maruti Ritz,2015,4137,LDi,₹ 2 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1071,2015,Third Party insurance,Diesel,5 Seats,"80,000 Kms",Third Owner,1248 cc,Manual,2015,,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1071,14 Seconds,,,236-liters,Others,,1248,FWD,1248 CC,DDiS Diesel Engine ,Ventilated Disc,1470mm,CRDI,5 Speed,1520kg,,1620mm,1100kg,3775mm,73.94bhp,190Nm@2000rpm,23.2 kmpl,5,4.0,Drum,1480mm,5,5,Power,No,163 Kmph,190Nm,Yes,4.7 metres,"Tubeless,Radial",DOHC,4.0,2360mm,,1680mm,,1071
1072,1072,chennai,0,Diesel,Hatchback,"65,991",Manual,0,0th Owner,Maruti,Maruti Swift,2013,4203,LDI,₹ 3.95 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1072,Third Party insurance,Diesel,5 Seats,"65,991 Kms",1248 cc,Manual,2013,,,,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,14.8 Seconds,14,69.6 X 82 mm,232-litres,Blue,17.6:1,1248,FWD,1248 CC,DDiS Diesel Engine,Ventilated Disc ,1485mm,CRDI,5 Speed ,1505kg,,1530mm,1050kg,3850mm,74bhp,190Nm@2000rpm,22.9 kmpl,5,4.0,Drum ,1495mm,5,5,Power,No,154km/hr,190Nm,Yes,4.8 metres,"Tubeless,Radial",,4.0,2430mm,14,1695mm,,1072
1073,1073,chennai,0,Diesel,Hatchback,"13,397",Manual,1,1st Owner,Mahindra,Mahindra KUV 100 NXT,2016,6063,D75 K6 Plus,₹ 3.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1073,May 2016,Comprehensive,Diesel,6 Seats,"13,397 Kms",TN22,First Owner,1198 cc,Manual,2016.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1073,14.5 seconds,14,,243,Red,,1198,FWD,1198 CC,mFALCON D75 Engine,Disc,1490mm,CRDi,5 Speed,,,1655mm,885,3700mm,77bhp,190Nm@1750-2250rpm,25.32 kmpl,5,3.0,Drum,1490mm,6,6,Power,No,160 kmph,190Nm,Yes,5.05 metres,"Tubeless,Radial",DOHC,4.0,2385mm,14,1735mm,,1073
1074,1074,chennai,0,Petrol,Sedan,"57,121",Automatic,2,2nd Owner,Maruti,Maruti Ciaz,2015,4008,AT VXi Plus,₹ 5.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1074,Aug 2015,Comprehensive,Petrol,5 Seats,"57,121 Kms",TN13,Second Owner,1373 cc,Automatic,2015.0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1074,14 Seconds,,73 X 82mm,510-litres,Brown,10.1:1,1373,FWD,1373 CC,k14B VVT Engine,Ventilated Disc,1495mm,MPFI,4 Speed,1490kg,,1485mm,1010kg,4490mm,91.1bhp,130Nm@4000rpm,19.12 kmpl,4,4.0,Drum,1505mm,5,5,Power,No,190 kmph,130Nm,No,5.4 metres,"Tubeless, Radial",DOHC,4.0,2650mm,,1730mm,,1074
1075,1075,chennai,0,Petrol,Sedan,"70,418",Manual,1,1st Owner,Tata,Tata Zest,2015,3010,Revotron 1.2T XE,₹ 4 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1075,Jan 2016,Comprehensive,Petrol,5 Seats,"70,418 Kms",TN12,First Owner,1193 cc,Manual,2015.0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1075,17 Seconds,,,390,PLATINUM SILVER,,1193,FWD,1193 CC,Revotron Engine,Disc,,MPFi,5 Speed,,,1570mm,1115kg,3995mm,88.7bhp,140Nm@1500-4000rpm,17.57 kmpl,4,4.0,Drum,,5,5,Power,No,154 Kmph,140Nm,Yes,5.1 metres,"Tubeless,Radial",SOHC,2.0,2470mm,,1706mm,,1075
1076,1076,chennai,0,Petrol,Sedan,"22,421",Automatic,0,0th Owner,Honda,Honda Amaze,2019,6417,S CVT Petrol BSIV,₹ 6.40 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1076,Third Party insurance,Petrol,5 Seats,"22,421 Kms",1199 cc,Automatic,2019,,,,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1076,15 Seconds,,,420,Red,,1199,FWD,1199 CC,i-VTEC Petrol Engine,Disc,,MPFi,5 Speed,,,1501mm,942kg,3995mm,88.76bhp,110Nm@4800rpm,19 kmpl,4,4.0,Drum,,5,5,Power,No,140 Kmph,110Nm,No,4.7 metres,"Tubeless,Radial",SOHC,4.0,2470mm,,1695mm,,1076
1077,1077,chennai,0,Diesel,Hatchback,"83,045",Manual,0,0th Owner,Tata,Tata Indica,2009,2620,Terra 1.4 TDI,₹ 1.35 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1077,Third Party insurance,Diesel,5 Seats,"83,045 Kms",1405 cc,Manual,2009,,,,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1077,,14,,232 Liters,Orange,,1405,2 WD,1405 CC,In-Line Engine,Ventilated Disc,,IDI,5 Speed,,,1550 mm,1140 kg,3795 mm,71 PS ,135 Nm @ 2500 rpm ,17 kmpl,5,4.0,Drum,,5,5,Power,No,,135 Nm ,No,,"Tubeless,Radial",,4.0,2470 mm,14,1695 mm,,1077
1078,1078,chennai,0,Petrol,Hatchback,"86,715",Manual,0,0th Owner,Hyundai,Hyundai i10,2008,1591,Magna 1.2,₹ 1.70 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1078,Third Party insurance,Petrol,5 Seats,"86,715 Kms",1197 cc,Manual,2008,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1078,,13,71 x 75.6 mm,,Black,10.5:1 ,1197,FWD,1197 CC,Petrol Engine,Ventilated Disc,1400mm,MPFI,5 Speed,,,1550mm,930,3585mm,78.9bhp,111.7Nm@4000rpm,20.36 kmpl,4,4.0,Drum,1385mm,5,5,Power,No,,111.7Nm,No,,"Tubeless,Radial",DOHC ,4.0,2380mm,13,1595mm,,1078
1079,1079,chennai,0,Petrol,Hatchback,"77,032",Manual,0,0th Owner,Hyundai,Hyundai i10,2008,1587,Magna 1.1,₹ 1.95 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1079,Third Party insurance,Petrol,5 Seats,"77,032 Kms",1086 cc,Manual,2008,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1079,14.3 Seconds,,,225-litres,Red,,1086,FWD,1086 CC,IRDE2 Engine,Ventilated Disc,1400mm,MPFI,5 Speed,,,1550mm,860kg,3585mm,68.05bhp,99.04Nm@4500rpm,19.81 kmpl,5,4.0,Drum,1385mm,5,5,Power,No,165 Kmph,99.04Nm,No,4.7 metres,Tubeless,SOHC,3.0,2380mm,,1595mm,,1079
1080,1080,chennai,0,Petrol,Hatchback,"21,614",Manual,1,1st Owner,Datsun,Datsun RediGO,2019,5234,A,₹ 3.12 Lakh,₹ 3.22 Lakh,,,Trending Car!,High chances of sale in next 6 days,1080,Jul 2019,Third Party insurance,Petrol,5 Seats,"21,614 Kms",TN03,First Owner,799 cc,Manual,2019.0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,,,,222,White,,799,2WD,799 CC,0.8L Petrol Engine,Disc,,MPFi,5-Speed,,185mm,1541mm,710,3429mm,53.64bhp,72Nm@4386rpm,22.7 kmpl,5,3.0,Drum,,5,5,Power,No,,72Nm,No,4.7m,,DOHC,4.0,2348mm,,1560mm,,1080
1081,1081,chennai,0,Petrol,Hatchback,"35,375",Manual,1,1st Owner,Maruti,Maruti Alto 800,2020,7074,LXI Opt BSVI,₹ 3.83 Lakh,₹ 3.93 Lakh,,,Trending Car!,High chances of sale in next 6 days,1081,Jul 2020,Third Party,Petrol,5 Seats,"35,375 Kms",TN12,First Owner,796 cc,Manual,2020.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1081,,,,,Silver,,796,,796 CC,F8D Petrol Engine,Disc,1295mm,,5 Speed,1185kg,,1475mm,757kg,3445mm,47.33bhp,69Nm@3500rpm,22.05 kmpl,5,3.0,Drum,1290mm,5,5,,,,69Nm,,4.6,Tubeless Tyres,,4.0,2360mm,,1515mm,,1081
1082,1082,chennai,0,Diesel,Sedan,"89,545",Manual,0,0th Owner,Volkswagen,Volkswagen Vento,2010,2011,Diesel Highline,₹ 3.10 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1082,Third Party insurance,Diesel,5 Seats,"89,545 Kms",1598 cc,Manual,2010,,,,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1082,,15,,480-litres,Silver,,1598,FWD,1598 CC,Common Rail Diesel Engine,Disc,,CRDI,5 Speed,1760kg,,1466mm,1220kg,4384mm,103.6bhp,250Nm@1500-2500rpm,20.54 kmpl,4,4.0,Drum,,5,5,Power,No,186km/hr,250Nm,Yes,5.4 metres,"Tubeless,Radial",DOHC,4.0,2552mm,15,1699mm,,1082
1083,1083,chennai,0,Petrol,Hatchback,"83,298",Manual,1,1st Owner,Hyundai,Hyundai i20,2019,6809,Sportz Plus BSIV,₹ 5.90 Lakh,₹ 6.40 Lakh,,,Trending Car!,High chances of sale in next 6 days,1083,Feb 2019,Third Party insurance,Petrol,5 Seats,"83,298 Kms",TN05,First Owner,1197 cc,Manual,2019.0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1083,13.2 Seconds,15,,285,Silver,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1505mm,MPFI,5 Speed,,,1505mm,1140,3985mm,81.86bhp,117nm@4000rpm,18.6 kmpl,5,4.0,Drum,1503mm,5,5,Power,No,170 Kmph,117nm,No,5.2 metres,Tubeless,DOHC,4.0,2570mm,15,1734mm,,1083
1084,1084,chennai,0,Petrol,Hatchback,"33,250",Automatic,1,1st Owner,Maruti,Maruti Ignis,2022,7590,Alpha AMT BSVI,₹ 7.58 Lakh,₹ 7.73 Lakh,,,Trending Car!,High chances of sale in next 6 days,1084,Jun 2022,Zero Dep,Petrol,5 Seats,"33,250 Kms",TN14,First Owner,1197 cc,Automatic,2022.0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1084,,15,,260,Blue,,1197,,1197 CC,VVT,Disc,,,5 Speed,,,1595,840-865,3700mm,81.80bhp,113Nm@4200rpm,20.89 kmpl,5,4.0,Drum,,5,5,Electric,,,113Nm,,4.7,"Tubeless, Radial",,4.0,2435,15,1690,,1084
