,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
427,427,jaipur,0,Petrol,SUV,"40,000",Manual,1,1st Owner,Mahindra,Mahindra XUV300,2020,7241,W8 BSVI,₹ 8.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,427,2020,Third Party insurance,Petrol,5 Seats,"40,000 Kms",RJ23,First Owner,1197 cc,Manual,2020.0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,427,,16,,,Others,,1197,,1197 CC,1.2L Petrol,Disc,,,6 Speed,,,1627mm,1450,3995mm,108.62bhp,200Nm@2000-3500rpm,16.82 kmpl,5,3.0,Disc,,5,5,Power,,,200Nm,Yes,5.3,"Tubeless, Radial",,4.0,2600mm,16,1821mm,,427
428,428,jaipur,0,Petrol,Sedan,"88,069",Manual,2,2nd Owner,Skoda,Skoda Rapid,2021,7836,1.0 TSI Ambition,₹ 8.59 Lakh,₹ 9.85 Lakh,,,Trending Car!,High chances of sale in next 6 days,428,Mar 2021,Third Party insurance,Petrol,5 Seats,"88,069 Kms",RJ45,Second Owner,999 cc,Manual,2021.0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,428,,R15,,460,Silver,,999,FWD,999 CC,1.0L TSI Petrol,Disc,,Direct Injection,6 Speed,1670,116mm,1466mm,1112-1138,4413mm,108.62bhp,175nm@1750-4000rpm,18.97 kmpl,4,3.0,Drum,,5,5,Power,No,,175nm,Yes,5.3,"Tubeless,Radial",DOHC,4.0,2552mm,R15,1699mm,,428
429,429,jaipur,0,Petrol,Hatchback,"50,789",Manual,3,3rd Owner,Hyundai,Hyundai i10,2014,1569,Magna 1.1L,₹ 2.78 Lakh,₹ 3.09 Lakh,,,Trending Car!,High chances of sale in next 6 days,429,Mar 2014,Third Party insurance,Petrol,5 Seats,"50,789 Kms",RJ23,Third Owner,1086 cc,Manual,2014.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,429,14.3 Seconds,,,225-litres,Silver,,1086,FWD,1086 CC,IRDE2 Engine,Ventilated Disc,1400mm,MPFI,5 Speed,,,1550mm,860kg,3585mm,68.05bhp,99.04Nm@4500rpm,19.81 kmpl,5,4.0,Drum,1385mm,5,5,Power,No,165 Kmph,99.04Nm,No,4.7 metres,Tubeless,SOHC,3.0,2380mm,,1595mm,,429
430,430,jaipur,0,Diesel,Sedan,"76,000",Manual,2,2nd Owner,Hyundai,Hyundai Verna,2014,1817,1.6 SX,₹ 5.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,430,Jan 2014,Comprehensive,Diesel,5 Seats,"76,000 Kms",RJ23,Second Owner,1582 cc,Manual,2014.0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,430,10.62 Seconds,16,77.2mm X 84.5mm,465-litre,White,17.3:1,1582,FWD,1582 CC,Diesel Engine,Disc,,CRDI,6 Speed ,,,1475mm,1260,4370mm,126.32bhp,259.8Nm@1900-2750rpm,22.32 kmpl,4,4.0,Disc,,5,5,Power,No,190km/hr,259.8Nm,Yes,5.2 metres,"Tubeless,Radial",DOHC,4.0,2570mm,16,1700mm,,430
431,431,jaipur,0,Petrol,Hatchback,"42,212",Manual,1,1st Owner,Maruti,Maruti Alto 800,2019,7073,LXI,₹ 3.04 Lakh,₹ 3.31 Lakh,,,Trending Car!,High chances of sale in next 6 days,431,Apr 2019,Comprehensive,Petrol,5 Seats,"42,212 Kms",RJ02,First Owner,796 cc,Manual,2019.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,431,,,,,Others,,796,,796 CC,F8D Petrol Engine,Disc,1295,,5 Speed,1185,,1475,755,3445,47.33bhp,69Nm@3500rpm,22.05 kmpl,5,3.0,Drum,1290,5,5,,,,69Nm,,4.6,Tubeless Tyres,,4.0,2360,,1515,,431
432,432,jaipur,0,Petrol,Sedan,"1,05,227",Manual,1,1st Owner,Honda,Honda Amaze,2015,1168,S i-Vtech,₹ 3.71 Lakh,₹ 4.03 Lakh,,,Trending Car!,High chances of sale in next 6 days,432,Jul 2015,Third Party insurance,Petrol,5 Seats,"1,05,227 Kms",RJ14,First Owner,1198 cc,Manual,2015.0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,432,15 Seconds,,,400-litres,Black,,1198,FWD,1198 CC,i-VTEC Petrol Engine,Disc,,,5 Speed,,,1505mm,950kg,3990mm,86.7bhp,109Nm@4500rpm,18 kmpl,4,4.0,Drum,,5,5,Power,No,160 Kmph,109Nm,No,4.5 metres,"Tubeless,Radial",SOHC,4.0,2405mm,,1680mm,,432
433,433,jaipur,0,Diesel,Sedan,"1,50,000",Manual,3,3rd Owner,Skoda,Skoda Laura,2006,3063,L n K 1.9 PD,₹ 1.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,433,2006,Third Party insurance,Diesel,5 Seats,"1,50,000 Kms",RJ14,Third Owner,1896 cc,Manual,2006.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,433,11.8 seconds,16,79.5 x 95.5 mm,560 litres,Others,19.0:1,1896,FWD,1896 CC,In-Line Engine,Disc,"1,539 mm",Direct Injection,5 Speed,"1,970 kg",,"1,485 mm","1,310-1,500 kg","4,572 mm",106,"25.5@1,900 (kgm@rpm)",17.5 kmpl,4,4.0,Disc,"1,528 mm",5,5,Power,No,192 kmph,25.5,Yes,5.4 m,"Tubeless,Radial",SOHC,2.0,"2,578 mm",16,"1,769 mm",,433
434,434,jaipur,0,Diesel,SUV,"92,700",Automatic,2,2nd Owner,Hyundai,Hyundai Creta,2019,6439,1.6 SX Automatic Diesel,₹ 12.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,434,Aug 2019,Comprehensive,Diesel,5 Seats,"92,700 Kms",RJ23,Second Owner,1582 cc,Automatic,2019.0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,434,,17,,400,White,,1582,FWD,1582 CC,U2 CRDI VGT Engine,Disc,,CRDi,6 Speed,,190mm,1665mm,1340,4270mm,126.2bhp,259.87NM@1500-3000rpm,17.6 kmpl,5,4.0,Drum,,5,5,Power,No,,259.87NM,Yes,5.3 metres,Tubeless,DOHC,4.0,2590mm,17,1780mm,,434
435,435,jaipur,0,Diesel,Sedan,"1,20,000",Manual,2,2nd Owner,Chevrolet,Chevrolet Cruze,2011,477,LTZ,₹ 3.39 Lakh,,,,Trending Car!,High chances of sale in next 6 days,435,2011,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",HR13,Second Owner,1991 cc,Manual,2011.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,435,,16,,,Others,,1991,,1991 CC,"4 Cylinder, VCDi",Disc,1544mm,CRDI,5 Speed,,,1477mm,1520kg,4597mm,147.9bhp,327Nm@2600rpm,18.3 kmpl,4,4.0,Disc,1558mm,5,5,Power,No,,327Nm,No,5.4m,"Tubeless,Radial",SOHC,4.0,2685mm,16,1788mm,,435
436,436,jaipur,0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Maruti,Maruti Alto,2006,3904,Std,"₹ 70,000 ",,,,Trending Car!,High chances of sale in next 6 days,436,2006,Third Party insurance,Petrol,5 Seats,"30,000 Kms",RJ45,First Owner,796 cc,Manual,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,436,17.7 seconds,12,68.5 x 72.0 mm,,Others,,796,2WD,796 CC,In-Line Engine,Disc,1295mm,MPFI,5 Speed,1140kg,,1460mm,690kg,3495mm,46.3bhp,62Nm@3000rpm,19.7 kmpl,5,3.0,Drum,1290mm,5,5,Manual,No,137km/hr,62Nm,No,4.6m,"Tubeless,Radial",SOHC,4.0,2360mm,12,1475mm,,436
437,437,jaipur,0,Petrol,Hatchback,"12,168",Manual,1,1st Owner,Maruti,Maruti Swift,2021,4161,VXI BSIV,₹ 6.95 Lakh,,,,Trending Car!,High chances of sale in next 6 days,437,Aug 2021,Comprehensive,Petrol,5 Seats,"12,168 Kms",RJ45,First Owner,1197 cc,Manual,2021.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,437,,,73 x 72 mm,268,Blue,,1197,FWD,1197 CC,VTVT Engine,Disc,1530mm,MPFi,5,1315kg,,1530mm,860Kg,3840mm,81.80bhp,113Nm@4200rpm,22 kmpl,5,4.0,Drum,1530mm,5,5,Power,No,,113Nm,No,4.8 Meters,Tubeless,,4.0,2450mm,,1735mm,,437
438,438,jaipur,0,Diesel,Hatchback,"10,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10 Nios,2022,8017,Magna CRDi Corp Edition,₹ 6.85 Lakh,,,,Trending Car!,High chances of sale in next 6 days,438,2022,Third Party insurance,Diesel,5 Seats,"10,000 Kms",First Owner,1186 cc,Manual,2022,,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,438,,,,260,Others,,1186,FWD,1186 CC,1.2 L U2 CRDi Diesel,Disc,,CRDi,5 speed,,,1520mm,1160,3805mm,73.97bhp,190.24nm@1750-2250rpm,26.2 kmpl,5,3.0,Drum,,5,5,Electric,No,,190.24nm,Yes,,"Tubeless, Radial",DOHC,4.0,2450mm,,1680mm,,438
439,439,jaipur,0,Petrol,Hatchback,"30,000",Manual,3,3rd Owner,Tata,Tata Nano,2011,2796,Lx,"₹ 60,000 ",,,,Trending Car!,High chances of sale in next 6 days,439,2011,Third Party insurance,Petrol,4 Seats,"30,000 Kms",RJ14,Third Owner,624 cc,Manual,2011.0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,439,12.5 Seconds,12,73.5 mm x 73.5 mm,,Others,73.5 mm x 73.5 mm,624,RWD,624 CC,Motronic engine managemen,Disc,1325 mm,MPFI,4 Speed,,,1620 mm,600kg,3099 mm,35 bhp,4.8 kgm@3000 rpm,26 kmpl,4,2.0,Drum,1315 mm,4,4,Power,No,105 kmph,4.8 kgm,No,4 m,"Tubeless,Radial",,2.0,2230 mm,12,1495 mm,,439
440,440,jaipur,0,Electric,SUV,"75,000",Automatic,1,1st Owner,Hyundai,Hyundai Kona,2021,6228,Premium,₹ 16 Lakh,,,,Trending Car!,High chances of sale in next 6 days,440,2021,Third Party insurance,Electric,5 Seats,"75,000 Kms",First Owner,0 cc,Automatic,2021,,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,440,,17,,,White,,0,,0 CC,,Disc,,,Single speed reduction gear,,,1570mm,1420,4180mm,134.10bhp,395Nm,,5,,Disc,,5,5,Electric,,,395Nm,,,"Tubeless, Radial",,,2600mm,17,1800mm,,440
441,441,jaipur,0,Petrol,SUV,"73,500",Automatic,1,1st Owner,Hyundai,Hyundai Creta,2020,10533,SX Opt IVT,₹ 15.60 Lakh,,,,Trending Car!,High chances of sale in next 6 days,441,Aug 2020,Comprehensive,Petrol,5 Seats,"73,500 Kms",RJ45,First Owner,1497 cc,Automatic,2020.0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,441,,17,,,White,,1497,,1497 CC,1.5 L MPi Petrol,Disc,,MPi,6-speed IVT,,,1635mm,1490,4300mm,113.18bhp,143.8Nm@4500rpm,,5,4.0,Disc,,5,5,Power,,,143.8Nm,No,,"Tubeless, Radial",DOHC,4.0,2610mm,17,1790mm,,441
442,442,jaipur,0,Electric,SUV,"4,140",Automatic,0,0th Owner,Tata,Tata Nexon EV Max,2023,9149,XZ Plus,₹ 16 Lakh,,,,Trending Car!,High chances of sale in next 6 days,442,Comprehensive,Electric,5 Seats,"4,140 Kms",0 cc,Automatic,2023,,,,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,442,9 sec,16,,350,White,,0,,0 CC,,Disc,,,,,,1616mm,1410,3993mm,141.04bhp,250Nm,,,,Disc,,5,5,Electric,,,250Nm,,5.1,,,,2498mm,16,1811mm,,442
443,443,jaipur,0,Electric,SUV,"10,371",Automatic,1,1st Owner,MG,MG ZS EV,2022,8880,Exclusive,₹ 24.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,443,Oct 2022,Third Party insurance,Electric,5 Seats,"10,371 Kms",RJ45,First Owner,0 cc,Automatic,2022.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,443,8.5Sec,17,,,Black,,0,,0 CC,,Disc,,,,1533,,1649mm,1547,4323mm,174.33bhp,280Nm,,5,,Disc,,5,5,Electric,,,280Nm,,,"Tubeless, Radial",,,2585mm,17,1809mm,,443
