,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
114,114,hyderabad,0,Petrol,Hatchback,"1,20,000",Manual,1,1st Owner,Maruti,Maruti Alto,2011,3903,LXi,₹ 1.70 Lakh,,,,Trending Car!,High chances of sale in next 6 days,114,2011,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",AP22,First Owner,796 cc,Manual,2011.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,17.7 seconds,12,68.5 x 72.0 mm,,Others,,796,FWD,796 CC,In-Line Engine,Disc,1295mm,MPFI,5 Speed,1140kg,,1460mm,705kg,3495mm,46.3bhp,62Nm@3000rpm,19.7 kmpl,5,3.0,Drum,1290mm,5,5,Power,No,137km/hr,62Nm,No,4.6m,"Tubeless,Radial",SOHC,4.0,2360mm,12,1475mm,,114
115,115,hyderabad,0,Petrol,SUV,"30,000",Manual,1,1st Owner,Volkswagen,Volkswagen Taigun,2022,8613,1.5 TSI GT Plus BSVI,₹ 19.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,115,2022,Third Party insurance,Petrol,5 Seats,"30,000 Kms",TS09,First Owner,1498 cc,Manual,2022.0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,115,,17,,385,Others,,1498,,1498 CC,1.5L TSI EVO with ACT,Disc,1531,TSI,7-Speed DSG,1700,,1612mm,1312,4221mm,147.51bhp,250Nm@1600-3500rpm,17.88 kmpl,5,4.0,Drum,1516,5,5,Electric,,150.49,250Nm,Yes,5.05,"Tubeless,Radial",,4.0,2651,17,1760mm,,115
116,116,hyderabad,0,Petrol,Hatchback,"49,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2018,7073,LXI,₹ 3.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,116,Nov 2018,Third Party insurance,Petrol,5 Seats,"49,000 Kms",TS15,First Owner,796 cc,Manual,2018.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116,,,,,White,,796,,796 CC,F8D Petrol Engine,Disc,1295,,5 Speed,1185,,1475,755,3445,47.33bhp,69Nm@3500rpm,22.05 kmpl,5,3.0,Drum,1290,5,5,,,,69Nm,,4.6,Tubeless Tyres,,4.0,2360,,1515,,116
117,117,hyderabad,0,Diesel,MUV,"1,15,000",Manual,1,1st Owner,Mahindra,Mahindra Marazzo,2018,6571,M2 BSIV,₹ 7.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,117,Aug 2018,Third Party insurance,Diesel,7 Seats,"1,15,000 Kms",TS09,First Owner,1497 cc,Manual,2018.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,117,,,,190,Silver,,1497,FWD,1497 CC,D15 1.5 Liter Diesel Engine,Disc,,CRDi,6 Speed,,200mm,1774 mm,1650 kgs,4585 mm,121bhp,300Nm@1750-2500rpm,17.3 kmpl,5,4.0,Disc,,7,7,Power,No,,300Nm,Yes,5.25 meters,"Tubless, Radial",,4.0,2760 mm,,1866 mm,,117
118,118,hyderabad,0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2016,3921,LXI,₹ 2.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,118,2016,Third Party insurance,Petrol,5 Seats,"50,000 Kms",TS08,First Owner,796 cc,Manual,2016.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118,19 Seconds,,,177-litres,Others,,796,FWD,796 CC,F8D Petrol Engine,Solid Disc,1295mm,MPFi,5 Speed,1185kg,,1475mm,720kg,3430mm,47.3bhp,69Nm@3500rpm,24.7 kmpl,5,3.0,Drum,1290mm,5,5,Power,No,140 kmph,69Nm,No,4.6 metres,Tubeless Tyres,DOHC,4.0,2360mm,,1490mm,,118
119,119,hyderabad,0,Petrol,Hatchback,"18,569",Manual,1,1st Owner,Datsun,Datsun RediGO,2021,7846,1.0 T Option,₹ 4.47 Lakh,₹ 4.70 Lakh,,,Trending Car!,High chances of sale in next 6 days,119,Dec 2021,Third Party,Petrol,5 Seats,"18,569 Kms",TS08,First Owner,999 cc,Manual,2021.0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,119,,,,222,Others,,999,FWD,999 CC,1.0 L Petrol Engine,Disc,,MPFi,5-Speed,,,1546mm,750,3435mm,67.05bhp,91nm@4250rpm,21.7 kmpl,5,3.0,Drum,,5,5,Power,No,,91nm,No,4.7m,tubeless tyre,DOHC,4.0,2348mm,,1574mm,,119
120,120,hyderabad,0,Diesel,Hatchback,"98,455",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2018,5600,1.2 CRDi Asta,₹ 5.78 Lakh,₹ 5.90 Lakh,,,Trending Car!,High chances of sale in next 6 days,120,Oct 2018,Third Party insurance,Diesel,5 Seats,"98,455 Kms",TS09,First Owner,1186 cc,Manual,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,120,13.21 Seconds,14,,256,White,,1186,FWD,1186 CC,U2 CRDi  Diesel Engine,Disc,1479mm,CRDi,5 Speed,,,1520mm,1100,3765mm,73.97bhp,190.24nm@1750-2250rpm,24 kmpl,5,3.0,Drum,1493mm,5,5,Power,No,151.63 Kmph,190.24nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,14,1660mm,,120
121,121,hyderabad,0,Diesel,Sedan,"85,000",Automatic,1,1st Owner,Skoda,Skoda Rapid,2015,3148,1.5 TDI AT Elegance Plus,₹ 6 Lakh,,,,Trending Car!,High chances of sale in next 6 days,121,Feb 2016,Third Party insurance,Diesel,5 Seats,"85,000 Kms",TS13,First Owner,1498 cc,Automatic,2015.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,121,12 Seconds,15,,460-litres,White,,1498,FWD,1498 CC,Diesel Engine,Disc,,Direct Injection ,7 Speed,1770kg,,1466mm,1182kg,4386mm,103.52bhp,250Nm@1500-2500rpm,21.66 kmpl,4,4.0,Drum,,5,5,Power,No,186 Kmph,250Nm,Yes,5.3 metres,"Tubeless,Radial",DOHC,4.0,2552mm,15,1699mm,,121
122,122,hyderabad,0,Petrol,Sedan,"97,921",Manual,1,1st Owner,Volkswagen,Volkswagen Ameo,2016,1885,1.2 MPI Highline,₹ 5.24 Lakh,₹ 5.40 Lakh,,,Trending Car!,High chances of sale in next 6 days,122,Aug 2016,Third Party,Petrol,5 Seats,"97,921 Kms",TS08,First Owner,1198 cc,Manual,2016.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,122,,15,76.5 X 86.9 mm,330,Brown,10.5:1,1198,FWD,1198 CC,MPI Petrol Engine,Disc,1460mm,MPFI,5 Speed,,,1483mm,1069kg,3995mm,73.75bhp,110Nm@3750rpm,17 kmpl,4,3.0,Drum,1456mm,5,5,Power,No,,110Nm,No,,"Tubeless,Radial",DOHC,4.0,2470mm,15,1682mm,,122
123,123,hyderabad,0,Petrol,Hatchback,"19,205",Manual,2,2nd Owner,Datsun,Datsun RediGO,2020,7846,1.0 T Option,₹ 4.02 Lakh,₹ 4.16 Lakh,,,Trending Car!,High chances of sale in next 6 days,123,Aug 2020,Third Party,Petrol,5 Seats,"19,205 Kms",TS10,Second Owner,999 cc,Manual,2020.0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,123,,,,222,Others,,999,FWD,999 CC,1.0 L Petrol Engine,Disc,,MPFi,5-Speed,,,1546mm,750,3435mm,67.05bhp,91nm@4250rpm,21.7 kmpl,5,3.0,Drum,,5,5,Power,No,,91nm,No,4.7m,tubeless tyre,DOHC,4.0,2348mm,,1574mm,,123
124,124,hyderabad,0,Diesel,Hatchback,"1,22,000",Manual,2,2nd Owner,Maruti,Maruti Swift,2019,6236,DDiS VDI,₹ 6.67 Lakh,,,,Trending Car!,High chances of sale in next 6 days,124,Aug 2019,Third Party insurance,Diesel,5 Seats,"1,22,000 Kms",TS09,Second Owner,1248 cc,Manual,2019.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,124,,,,,Red,,1248,,1248 CC,DDiS 190 Engine,Disc,1530mm,CRDi,5,1405Kgs,,1530mm,960Kgs,3840mm,74bhp,190Nm@2000rpm,28.4 kmpl,5,4.0,Drum,1530mm,5,5,Power,No,,190Nm,Yes,4.8 Meters,Tubeless,,4.0,2450mm,,1735mm,,124
125,125,hyderabad,0,Petrol,Hatchback,"97,644",Manual,1,1st Owner,Maruti,Maruti Ignis,2018,5556,1.2 Alpha BSIV,₹ 5.52 Lakh,₹ 6.13 Lakh,,,Trending Car!,High chances of sale in next 6 days,125,Mar 2018,Zero Dep,Petrol,5 Seats,"97,644 Kms",TS08,First Owner,1197 cc,Manual,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,125,,15,,260-litres,Blue,,1197,FWD,1197 CC,1.2-Litre VVT Petrol Engine,Disc,,MPFI,5 Speed,,,1595mm,825,3700mm,81.80bhp,113Nm@4200rpm,20.89 kmpl,5,4.0,Drum,,5,5,Electrical,No,,113Nm,No,4.7 m,"Tubeless,Radial",SOHC,4.0,2435mm,15,1690mm,,125
126,126,hyderabad,0,Petrol,Hatchback,"82,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2010,1591,Magna 1.2,₹ 2.65 Lakh,,,,Trending Car!,High chances of sale in next 6 days,126,Jun 2010,Third Party insurance,Petrol,5 Seats,"82,000 Kms",AP28,First Owner,1197 cc,Manual,2010.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126,,13,71 x 75.6 mm,,Red,10.5:1 ,1197,FWD,1197 CC,Petrol Engine,Ventilated Disc,1400mm,MPFI,5 Speed,,,1550mm,930,3585mm,78.9bhp,111.7Nm@4000rpm,20.36 kmpl,4,4.0,Drum,1385mm,5,5,Power,No,,111.7Nm,No,,"Tubeless,Radial",DOHC ,4.0,2380mm,13,1595mm,,126
127,127,hyderabad,0,Diesel,Hatchback,"70,607",Manual,2,2nd Owner,Maruti,Maruti Swift,2013,4204,VDI,₹ 4.43 Lakh,₹ 4.60 Lakh,,,Trending Car!,High chances of sale in next 6 days,127,Apr 2013,Comprehensive,Diesel,5 Seats,"70,607 Kms",AP39,Second Owner,1248 cc,Manual,2013.0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,127,13.75 Seconds,14,69.6 X 82 mm,232-litres,Silver,17.6:1,1248,FWD,1248 CC,DDiS Diesel Engine,Ventilated Disc,1485mm,CRDI,5 Speed,1505kg,,1530mm,1060kg,3850mm,74bhp,190Nm@2000rpm,22.9 kmpl,5,4.0,Drum,1495mm,5,5,Power,No,158km/hr,190Nm,Yes,4.8 metres,"Tubeless,Radial",DOHC,4.0,2430mm,14,1695mm,,127
128,128,hyderabad,0,Petrol,Sedan,"71,144",Automatic,1,1st Owner,Hyundai,Hyundai Verna,2016,1786,1.6 VTVT AT SX,₹ 7.21 Lakh,₹ 7.52 Lakh,,,Trending Car!,High chances of sale in next 6 days,128,Apr 2017,Third Party insurance,Petrol,5 Seats,"71,144 Kms",TS07,First Owner,1591 cc,Automatic,2016.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,128,10.5 Seconds,16,77.0 X 85.44 mm,465-litres,Silver,10.5:1,1591,FWD,1591 CC,VTVT Petrol Engine,Disc ,,MPFI,4 Speed,,,1475mm,,4375mm,121.3bhp,154.9Nm@4200rpm,17.01 kmpl,4,4.0,Drum,,5,5,Power,No,196 Kmph,154.9Nm,No,5.2 metres,Tubeless,DOHC,4.0,2570mm,16,1700mm,,128
129,129,hyderabad,0,Petrol,Sedan,"2,373",Automatic,1,1st Owner,Hyundai,Hyundai Verna,2022,7732,SX IVT Opt,₹ 15.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,129,Feb 2023,Comprehensive,Petrol,5 Seats,"2,373 Kms",TS07,First Owner,1497 cc,Automatic,2022.0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,129,,16,,,White,,1497,,1497 CC,1.5 l MPi petrol,Disc,,MPi,6 Speed IVT,,,1475mm,1200,4440mm,113.18bhp,143.8Nm@4500rpm,18.45 kmpl,4,4.0,Drum,,5,5,Electric,,,143.8Nm,,,"Tubeless, Radial",DOHC with VIS,4.0,2600mm,16,1729mm,,129
130,130,hyderabad,0,Petrol,Hatchback,"56,753",Automatic,1,1st Owner,Hyundai,Hyundai i20,2021,8151,Asta Opt Turbo DCT BSVI,₹ 10.92 Lakh,,,,Trending Car!,High chances of sale in next 6 days,130,Apr 2021,Zero Dep,Petrol,5 Seats,"56,753 Kms",TS06,First Owner,998 cc,Automatic,2021.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,130,,16,,311,Others,,998,,998 CC,1.0 l Turbo GDi petrol,Disc,,,7 Speed DCT,,,1505mm,1220,3995mm,118.41bhp,171.62Nm@1500-4000rpm,20.28 kmpl,5,3.0,Drum,,5,5,Electric,,,171.62Nm,Yes,,"Tubeless, Radial",,4.0,2580mm,16,1775mm,,130
